question_id,clean_text
q2547,tag_53 tag_182 tag_181
q2548,tag_52 tag_182 tag_181
q2549,tag_55 tag_182 tag_181
q1794,tag_53 tag_181 tag_184
q1795,tag_55 tag_181 tag_184
q1796,tag_52 tag_181 tag_184
q2280,tag_179 tag_53 tag_181 tag_182
q2281,tag_52 tag_181 tag_182
q2282,tag_54 tag_181 tag_182
q1974,tag_56 tag_183 tag_182
q1975,tag_52 tag_183 tag_182
q1976,tag_54 tag_183 tag_182
q5295,tag_80
q9936,tag_77
q3750,tag_86
q4925,tag_87
q2295,tag_53 tag_183 tag_184
q2296,tag_52 tag_183 tag_184
q2297,tag_179 tag_58 tag_183 tag_184
q1458,tag_52 tag_184 tag_183
q1459,tag_179 tag_52 tag_184 tag_183
q1460,tag_54 tag_184 tag_183
q5919,tag_84
q3156,tag_59 tag_56 tag_184
q3157,tag_59 tag_52 tag_184
q3158,tag_59 tag_54 tag_184
q11021,tag_8 tag_2 tag_181
q11209,tag_18 tag_7 tag_182
q2265,tag_52 tag_184 tag_183
q2266,tag_54 tag_184 tag_183
q2267,tag_54 tag_184 tag_183
q10812,tag_77
q10814,tag_143
q10815,tag_71
q10813,tag_74
q1434,tag_52 tag_184 tag_181
q1435,tag_53 tag_184 tag_181
q1436,tag_55 tag_184 tag_181
q2376,tag_52 tag_181 tag_185
q2377,tag_58 tag_181 tag_185
q2378,tag_52 tag_181 tag_185
q2007,tag_56 tag_182 tag_183
q2008,tag_54 tag_182 tag_183
q2009,tag_54 tag_182 tag_183
q1995,tag_53 tag_182 tag_183
q1996,tag_52 tag_182 tag_183
q1997,tag_54 tag_182 tag_183
q1605,tag_54 tag_182 tag_181
q1606,tag_58 tag_182 tag_181
q1607,tag_179 tag_55 tag_182 tag_181
q1899,tag_56 tag_184 tag_181
q1900,tag_52 tag_184 tag_181
q1901,tag_55 tag_184 tag_181
q2172,tag_53 tag_184 tag_183
q2173,tag_179 tag_52 tag_184 tag_183
q2174,tag_55 tag_184 tag_183
q2889,tag_63 tag_56 tag_182
q2890,tag_63 tag_55 tag_182
q2891,tag_63 tag_54 tag_182
q3249,tag_60 tag_53 tag_183
q3250,tag_60 tag_53 tag_183
q3251,tag_60 tag_58 tag_183
q3168,tag_60 tag_53 tag_183
q3169,tag_60 tag_57 tag_183
q3170,tag_60 tag_55 tag_183
q3036,tag_68 tag_53 tag_182
q3037,tag_68 tag_56 tag_182
q3038,tag_68 tag_52 tag_182
q3042,tag_60 tag_53 tag_185
q3043,tag_60 tag_54 tag_185
q3044,tag_60 tag_55 tag_185
q3531,tag_64 tag_56 tag_182
q3532,tag_64 tag_52 tag_182
q3533,tag_64 tag_54 tag_182
q2727,tag_59 tag_56 tag_182
q2728,tag_59 tag_54 tag_182
q2729,tag_59 tag_55 tag_182
q2871,tag_63 tag_179 tag_56 tag_185
q2872,tag_63 tag_179 tag_52 tag_185
q2873,tag_63 tag_179 tag_52 tag_185
q2403,tag_53 tag_183 tag_182
q2404,tag_52 tag_183 tag_182
q2405,tag_57 tag_183 tag_182
q1878,tag_53 tag_183 tag_182
q1879,tag_52 tag_183 tag_182
q1880,tag_57 tag_183 tag_182
q1968,tag_56 tag_183 tag_182
q1969,tag_55 tag_183 tag_182
q1970,tag_54 tag_183 tag_182
q1953,tag_56 tag_183 tag_182
q1954,tag_53 tag_183 tag_182
q1955,tag_179 tag_54 tag_183 tag_182
q1905,tag_53 tag_184 tag_183
q1906,tag_52 tag_184 tag_183
q1907,tag_54 tag_184 tag_183
q3027,tag_59 tag_53 tag_182
q3028,tag_59 tag_54 tag_182
q3029,tag_59 tag_54 tag_182
q54,tag_9 tag_2 tag_179 tag_184
q11173,tag_9 tag_2 tag_182
q1839,tag_53 tag_181 tag_184
q1840,tag_52 tag_181 tag_184
q1841,tag_52 tag_181 tag_184
q2400,tag_179 tag_56 tag_181 tag_184
q2401,tag_57 tag_181 tag_184
q2402,tag_55 tag_181 tag_184
q1842,tag_56 tag_181 tag_185
q1843,tag_52 tag_181 tag_185
q1844,tag_55 tag_181 tag_185
q1926,tag_52 tag_182 tag_181
q1927,tag_57 tag_182 tag_181
q1928,tag_55 tag_182 tag_181
q3519,tag_59 tag_56 tag_184
q3520,tag_59 tag_52 tag_184
q3521,tag_59 tag_54 tag_184
q3384,tag_66 tag_53 tag_182
q3385,tag_66 tag_54 tag_182
q3386,tag_66 tag_52 tag_182
q3330,tag_59 tag_179 tag_52 tag_183
q3331,tag_59 tag_179 tag_58 tag_183
q3332,tag_59 tag_179 tag_54 tag_183
q11314,tag_194 tag_53 tag_183
q11315,tag_194 tag_58 tag_183
q11316,tag_194 tag_54 tag_183
q2724,tag_60 tag_53 tag_182
q2725,tag_60 tag_56 tag_182
q2726,tag_60 tag_52 tag_182
q3078,tag_59 tag_52 tag_182
q3079,tag_59 tag_58 tag_182
q3080,tag_59 tag_52 tag_182
q2949,tag_63 tag_53 tag_184
q2950,tag_63 tag_52 tag_184
q2951,tag_63 tag_54 tag_184
q3540,tag_67 tag_179 tag_56 tag_183
q3541,tag_67 tag_179 tag_52 tag_183
q3542,tag_67 tag_179 tag_54 tag_183
q2976,tag_64 tag_179 tag_56 tag_185
q2977,tag_64 tag_179 tag_52 tag_185
q2978,tag_64 tag_179 tag_55 tag_185
q1608,tag_52 tag_183 tag_182
q1609,tag_53 tag_183 tag_182
q1610,tag_57 tag_183 tag_182
q1722,tag_56 tag_184 tag_183
q1723,tag_54 tag_184 tag_183
q1724,tag_179 tag_58 tag_184 tag_183
q2040,tag_56 tag_182 tag_183
q2041,tag_58 tag_182 tag_183
q2042,tag_52 tag_182 tag_183
q2208,tag_56 tag_183 tag_184
q2209,tag_179 tag_58 tag_183 tag_184
q2210,tag_52 tag_183 tag_184
q3306,tag_70 tag_179 tag_56 tag_183
q3307,tag_70 tag_179 tag_53 tag_183
q3308,tag_70 tag_179 tag_54 tag_183
q3438,tag_60 tag_56 tag_182
q3439,tag_60 tag_54 tag_182
q3440,tag_60 tag_54 tag_182
q3159,tag_70 tag_56 tag_181
q3160,tag_70 tag_54 tag_181
q3161,tag_70 tag_55 tag_181
q1809,tag_53 tag_184 tag_183
q1810,tag_52 tag_184 tag_183
q1811,tag_54 tag_179 tag_184 tag_183
q2349,tag_56 tag_184 tag_185 tag_181
q2350,tag_52 tag_184 tag_185 tag_181
q2351,tag_54 tag_184 tag_185 tag_181
q1530,tag_52 tag_183 tag_185
q1531,tag_58 tag_183 tag_185
q1532,tag_54 tag_183 tag_185
q3381,tag_59 tag_56 tag_181
q3382,tag_59 tag_52 tag_181
q3383,tag_59 tag_55 tag_181
q2982,tag_67 tag_179 tag_56 tag_181
q2983,tag_67 tag_179 tag_52 tag_181
q2984,tag_67 tag_179 tag_52 tag_181
q3195,tag_63 tag_179 tag_56 tag_183
q3196,tag_63 tag_179 tag_57 tag_183
q3197,tag_63 tag_179 tag_54 tag_183
q2802,tag_59 tag_53 tag_182
q2803,tag_59 tag_52 tag_182
q2804,tag_59 tag_54 tag_182
q3558,tag_60 tag_53 tag_181
q3559,tag_60 tag_52 tag_181
q3560,tag_60 tag_57 tag_181
q3267,tag_67 tag_56 tag_182
q3268,tag_67 tag_54 tag_182
q3269,tag_67 tag_58 tag_182
q3183,tag_59 tag_56 tag_183
q3184,tag_59 tag_58 tag_183
q3185,tag_59 tag_55 tag_183
q1442,tag_54 tag_181 tag_185
q1440,tag_179 tag_56 tag_181 tag_185
q1441,tag_53 tag_181 tag_185
q2448,tag_53 tag_184 tag_183
q2449,tag_179 tag_54 tag_184 tag_183
q2450,tag_55 tag_184 tag_183
q1472,tag_52 tag_183 tag_185
q1471,tag_54 tag_183 tag_185
q1470,tag_53 tag_183 tag_185
q2572,tag_52 tag_184 tag_183
q2571,tag_56 tag_184 tag_183
q2573,tag_54 tag_184 tag_183
q1599,tag_52 tag_183 tag_184
q1601,tag_54 tag_183 tag_184
q1600,tag_58 tag_183 tag_184
q1612,tag_57 tag_182 tag_181
q1613,tag_52 tag_182 tag_181
q1611,tag_52 tag_182 tag_181
q1704,tag_53 tag_185 tag_181
q1706,tag_58 tag_185 tag_181
q1705,tag_54 tag_185 tag_181
q2825,tag_67 tag_52 tag_182
q2823,tag_67 tag_54 tag_182
q2824,tag_67 tag_52 tag_182
q3465,tag_63 tag_179 tag_52 tag_184
q3467,tag_63 tag_179 tag_54 tag_184
q3466,tag_63 tag_179 tag_52 tag_184
q11280,tag_194 tag_54 tag_182
q11278,tag_194 tag_56 tag_182
q11279,tag_194 tag_52 tag_182
q3537,tag_64 tag_179 tag_53 tag_181
q3538,tag_64 tag_179 tag_52 tag_181
q3539,tag_64 tag_179 tag_54 tag_181
q2738,tag_60 tag_54 tag_182
q2736,tag_60 tag_56 tag_182
q2737,tag_60 tag_53 tag_182
q3025,tag_66 tag_52 tag_182
q3026,tag_66 tag_52 tag_182
q3024,tag_66 tag_56 tag_182
q2827,tag_59 tag_52 tag_182
q2826,tag_59 tag_56 tag_182
q2828,tag_59 tag_54 tag_182
q3303,tag_59 tag_52 tag_181
q3304,tag_59 tag_54 tag_181
q3305,tag_59 tag_54 tag_181
q1859,tag_54 tag_181 tag_182
q1858,tag_179 tag_58 tag_181 tag_182
q1857,tag_52 tag_181 tag_182
q2058,tag_52 tag_185 tag_183
q2060,tag_52 tag_185 tag_183
q2059,tag_52 tag_185 tag_183
q1594,tag_58 tag_183 tag_182
q1593,tag_52 tag_183 tag_182
q1595,tag_179 tag_54 tag_183 tag_182
q2810,tag_63 tag_52 tag_182
q2808,tag_63 tag_56 tag_182
q2809,tag_63 tag_54 tag_182
q3596,tag_66 tag_54 tag_182
q3594,tag_66 tag_53 tag_182
q3595,tag_66 tag_52 tag_182
q2681,tag_65 tag_54 tag_181
q2679,tag_65 tag_53 tag_181
q2680,tag_65 tag_52 tag_181
q2700,tag_65 tag_56 tag_185
q2701,tag_65 tag_52 tag_185
q2702,tag_65 tag_54 tag_185
q3097,tag_64 tag_58 tag_182
q3096,tag_64 tag_52 tag_182
q3098,tag_64 tag_55 tag_182
q2743,tag_67 tag_52 tag_182
q2742,tag_67 tag_56 tag_182
q2744,tag_67 tag_54 tag_182
q3015,tag_59 tag_56 tag_182
q3016,tag_59 tag_52 tag_182
q3017,tag_59 tag_54 tag_182
q3300,tag_59 tag_53 tag_183
q3301,tag_59 tag_52 tag_183
q3302,tag_59 tag_54 tag_183
q3316,tag_68 tag_58 tag_184
q3317,tag_68 tag_55 tag_184
q3315,tag_68 tag_56 tag_184
q5857,tag_98
q1424,tag_55 tag_184 tag_183
q1422,tag_53 tag_184 tag_183
q1423,tag_54 tag_184 tag_183
q2443,tag_52 tag_182 tag_181
q2444,tag_52 tag_182 tag_181
q2442,tag_179 tag_56 tag_182 tag_181
q4237,tag_86
q2466,tag_179 tag_52 tag_181 tag_182
q2468,tag_55 tag_181 tag_182
q2467,tag_52 tag_181 tag_182
q2140,tag_52 tag_183 tag_182
q2139,tag_53 tag_183 tag_182
q2141,tag_54 tag_183 tag_182
q8685,tag_121
q2569,tag_54 tag_181 tag_182
q2568,tag_53 tag_181 tag_182
q2570,tag_52 tag_181 tag_182
q1924,tag_54 tag_183 tag_182
q1925,tag_179 tag_57 tag_183 tag_182
q1923,tag_53 tag_183 tag_182
q1697,tag_52 tag_185 tag_181
q1695,tag_53 tag_185 tag_181
q1696,tag_52 tag_185 tag_181
q1707,tag_53 tag_183 tag_185
q1708,tag_53 tag_183 tag_185
q1709,tag_58 tag_183 tag_185
q3327,tag_60 tag_179 tag_53 tag_181
q3329,tag_60 tag_179 tag_54 tag_181
q3328,tag_60 tag_179 tag_58 tag_181
q3257,tag_60 tag_58 tag_181
q3256,tag_60 tag_56 tag_181
q3255,tag_60 tag_53 tag_181
q3146,tag_67 tag_54 tag_184
q3144,tag_67 tag_56 tag_184
q3145,tag_67 tag_52 tag_184
q3003,tag_68 tag_52 tag_181
q3005,tag_68 tag_55 tag_181
q3004,tag_68 tag_56 tag_181
q2049,tag_179 tag_53 tag_185 tag_181
q2051,tag_55 tag_185 tag_181
q2050,tag_52 tag_185 tag_181
q2308,tag_58 tag_182 tag_181
q2307,tag_56 tag_182 tag_181
q2309,tag_54 tag_182 tag_181
q1558,tag_179 tag_52 tag_181 tag_182
q1559,tag_54 tag_181 tag_182
q1557,tag_56 tag_181 tag_182
q3508,tag_68 tag_179 tag_52 tag_181
q3509,tag_68 tag_179 tag_54 tag_181
q3507,tag_68 tag_179 tag_53 tag_181
q2410,tag_57 tag_184 tag_182 tag_181
q2411,tag_55 tag_184 tag_182 tag_181
q2409,tag_53 tag_184 tag_182 tag_181
q1807,tag_52 tag_181 tag_182
q1808,tag_52 tag_181 tag_182
q1806,tag_56 tag_181 tag_182
q2388,tag_53 tag_183 tag_181 tag_184
q2390,tag_57 tag_183 tag_181 tag_184
q2389,tag_52 tag_183 tag_181 tag_184
q1506,tag_56 tag_184 tag_181 tag_182
q1507,tag_52 tag_184 tag_181 tag_182
q1508,tag_179 tag_52 tag_184 tag_181 tag_182
q3152,tag_68 tag_52 tag_184
q3151,tag_68 tag_52 tag_184
q3150,tag_68 tag_53 tag_184
q10986,tag_10 tag_7 tag_182
q6320,tag_94
q9907,tag_74
q9982,tag_84
q4108,tag_106
q1956,tag_56 tag_181 tag_182
q1957,tag_54 tag_181 tag_182
q1958,tag_54 tag_181 tag_182
q1725,tag_53 tag_184 tag_181
q1727,tag_55 tag_184 tag_181
q1726,tag_58 tag_184 tag_181
q8135,tag_4 tag_2 tag_179 tag_183
q87,tag_10 tag_7 tag_181
q10287,tag_76
q6455,tag_98
q5830,tag_74
q5296,tag_80
q3006,tag_64 tag_56 tag_183
q3007,tag_64 tag_53 tag_183
q3008,tag_64 tag_52 tag_183
q3420,tag_59 tag_179 tag_53 tag_181
q3421,tag_59 tag_179 tag_54 tag_181
q3422,tag_59 tag_179 tag_54 tag_181
q11246,tag_16 tag_2 tag_185
q76,tag_8 tag_2 tag_182
q11151,tag_20 tag_21 tag_181
q3423,tag_59 tag_56 tag_183
q3424,tag_59 tag_52 tag_183
q3425,tag_59 tag_52 tag_183
q3063,tag_60 tag_53 tag_181
q3064,tag_60 tag_58 tag_181
q3065,tag_60 tag_55 tag_181
q10210,tag_76
q9724,tag_85
q4154,tag_84
q9511,tag_83
q2074,tag_179 tag_53 tag_185 tag_181
q2073,tag_56 tag_185 tag_181
q2075,tag_54 tag_185 tag_181
q1604,tag_52 tag_182 tag_181
q1602,tag_52 tag_182 tag_181
q1603,tag_58 tag_182 tag_181
q2565,tag_56 tag_184 tag_181
q2566,tag_179 tag_53 tag_184 tag_181
q2567,tag_54 tag_184 tag_181
q1947,tag_56 tag_182 tag_181
q1949,tag_55 tag_182 tag_181
q1948,tag_53 tag_182 tag_181
q2382,tag_53 tag_181 tag_182
q2383,tag_57 tag_181 tag_182
q2384,tag_179 tag_55 tag_181 tag_182
q2232,tag_53 tag_182 tag_181
q2233,tag_52 tag_182 tag_181
q2234,tag_54 tag_182 tag_181
q1591,tag_58 tag_182 tag_183
q1592,tag_54 tag_182 tag_183
q1590,tag_53 tag_182 tag_183
q1680,tag_54 tag_181 tag_185
q1681,tag_52 tag_181 tag_185
q1682,tag_179 tag_54 tag_181 tag_185
q2327,tag_52 tag_184 tag_183
q2325,tag_53 tag_184 tag_183
q2326,tag_52 tag_184 tag_183
q2780,tag_59 tag_54 tag_182
q2779,tag_59 tag_52 tag_182
q2778,tag_59 tag_53 tag_182
q11286,tag_194 tag_54 tag_181
q11284,tag_194 tag_56 tag_181
q11285,tag_194 tag_52 tag_181
q3287,tag_59 tag_52 tag_181
q3286,tag_59 tag_55 tag_181
q3285,tag_59 tag_56 tag_181
q3401,tag_60 tag_55 tag_181
q3399,tag_60 tag_56 tag_181
q3400,tag_60 tag_53 tag_181
q2299,tag_53 tag_183 tag_182
q2298,tag_56 tag_183 tag_182
q2300,tag_58 tag_183 tag_182
q2286,tag_53 tag_181 tag_182
q2287,tag_53 tag_181 tag_182
q2288,tag_58 tag_181 tag_182
q1444,tag_52 tag_184 tag_183
q1445,tag_179 tag_54 tag_184 tag_183
q1443,tag_56 tag_184 tag_183
q1828,tag_179 tag_52 tag_181 tag_184
q1827,tag_56 tag_181 tag_184
q1829,tag_55 tag_181 tag_184
q10962,tag_8 tag_2 tag_184
q8072,tag_6 tag_7 tag_184
q37,tag_9 tag_2 tag_179 tag_181
q2186,tag_52 tag_183 tag_184
q2184,tag_53 tag_183 tag_184
q2185,tag_54 tag_183 tag_184
q1452,tag_53 tag_184 tag_181
q1454,tag_52 tag_184 tag_181
q1453,tag_54 tag_184 tag_181
q2335,tag_55 tag_184 tag_183
q2334,tag_53 tag_184 tag_183
q2336,tag_54 tag_184 tag_183
q2199,tag_56 tag_183 tag_185
q2200,tag_53 tag_183 tag_185
q2201,tag_179 tag_58 tag_183 tag_185
q2128,tag_52 tag_182 tag_183
q2129,tag_55 tag_182 tag_183
q2127,tag_52 tag_182 tag_183
q1629,tag_53 tag_181 tag_182
q1631,tag_54 tag_181 tag_182
q1630,tag_179 tag_57 tag_181 tag_182
q2070,tag_179 tag_52 tag_185 tag_181
q2071,tag_54 tag_185 tag_181
q2072,tag_54 tag_185 tag_181
q11248,tag_1 tag_2 tag_185
q8151,tag_6 tag_7 tag_183
q11023,tag_19 tag_2 tag_182
q8091,tag_4 tag_2 tag_181
q3452,tag_63 tag_52 tag_182
q3450,tag_63 tag_56 tag_182
q3451,tag_63 tag_52 tag_182
q2874,tag_64 tag_53 tag_181
q2875,tag_64 tag_52 tag_181
q2876,tag_64 tag_52 tag_181
q3547,tag_59 tag_179 tag_52 tag_182
q3548,tag_59 tag_179 tag_57 tag_182
q3546,tag_59 tag_179 tag_56 tag_182
q2925,tag_63 tag_179 tag_56 tag_181
q2926,tag_63 tag_179 tag_54 tag_181
q2927,tag_63 tag_179 tag_54 tag_181
q119,tag_4 tag_2 tag_181
q2044,tag_54 tag_183 tag_182
q2045,tag_58 tag_183 tag_182
q2043,tag_56 tag_183 tag_182
q2190,tag_53 tag_181 tag_182
q2191,tag_52 tag_181 tag_182
q2192,tag_179 tag_55 tag_181 tag_182
q2541,tag_56 tag_184 tag_183
q2543,tag_54 tag_184 tag_183
q2542,tag_52 tag_184 tag_183
q1855,tag_58 tag_181 tag_184
q1856,tag_54 tag_181 tag_184
q1854,tag_53 tag_181 tag_184
q2253,tag_56 tag_182 tag_181
q2255,tag_179 tag_55 tag_182 tag_181
q2254,tag_53 tag_182 tag_181
q2375,tag_58 tag_183 tag_185
q2374,tag_52 tag_183 tag_185
q2373,tag_53 tag_183 tag_185
q1815,tag_53 tag_181 tag_182
q1817,tag_55 tag_181 tag_182
q1816,tag_53 tag_181 tag_182
q11150,tag_9 tag_2 tag_185
q6728,tag_85
q17301,tag_85
q8650,tag_77
q10168,tag_85
q8396,tag_105
q5824,tag_74
q4416,tag_98
q10149,tag_85
q10071,tag_76
q9760,tag_85
q17098,tag_71
q5141,tag_74
q4356,tag_78
q4832,tag_119
q4214,tag_76
q8735,tag_142
q2293,tag_58 tag_182 tag_181
q2292,tag_53 tag_182 tag_181
q2294,tag_52 tag_182 tag_181
q1813,tag_52 tag_182 tag_181
q1814,tag_55 tag_182 tag_181
q1812,tag_56 tag_182 tag_181
q2001,tag_53 tag_183 tag_182
q2003,tag_52 tag_183 tag_182
q2002,tag_58 tag_183 tag_182
q1845,tag_52 tag_181 tag_184
q1846,tag_52 tag_181 tag_184
q1847,tag_54 tag_181 tag_184
q1838,tag_54 tag_185 tag_181
q1837,tag_53 tag_185 tag_181
q1836,tag_56 tag_185 tag_181
q2653,tag_67 tag_179 tag_52 tag_182
q2652,tag_67 tag_179 tag_52 tag_182
q2654,tag_67 tag_179 tag_54 tag_182
q3115,tag_70 tag_179 tag_58 tag_181
q3114,tag_70 tag_179 tag_56 tag_181
q3116,tag_70 tag_179 tag_54 tag_181
q3377,tag_59 tag_55 tag_183
q3376,tag_59 tag_52 tag_183
q3375,tag_59 tag_53 tag_183
q2314,tag_54 tag_182 tag_181
q2313,tag_56 tag_182 tag_181
q2315,tag_55 tag_182 tag_181
q1993,tag_54 tag_181 tag_184
q1994,tag_57 tag_181 tag_184
q1992,tag_53 tag_181 tag_184
q2510,tag_55 tag_182 tag_181
q2509,tag_53 tag_182 tag_181
q2508,tag_179 tag_53 tag_182 tag_181
q2144,tag_54 tag_183 tag_182
q2143,tag_52 tag_183 tag_182
q2142,tag_53 tag_183 tag_182
q2385,tag_53 tag_181 tag_182
q2387,tag_57 tag_181 tag_182
q2386,tag_52 tag_181 tag_182
q1676,tag_54 tag_185 tag_183
q1674,tag_53 tag_185 tag_183
q1675,tag_56 tag_185 tag_183
q1627,tag_57 tag_181 tag_182
q1628,tag_55 tag_181 tag_182
q1626,tag_56 tag_181 tag_182
q2301,tag_53 tag_183 tag_184
q2302,tag_52 tag_183 tag_184
q2303,tag_58 tag_183 tag_184
q1448,tag_52 tag_184 tag_181
q1447,tag_52 tag_184 tag_181
q1446,tag_53 tag_184 tag_181
q3208,tag_59 tag_57 tag_182
q3209,tag_59 tag_52 tag_182
q3207,tag_59 tag_52 tag_182
q3471,tag_60 tag_56 tag_183
q3472,tag_60 tag_56 tag_183
q3473,tag_60 tag_55 tag_183
q3062,tag_66 tag_57 tag_183
q3060,tag_66 tag_52 tag_183
q3061,tag_66 tag_55 tag_183
q8558,tag_85
q4072,tag_119
q8503,tag_77
q9050,tag_83
q2414,tag_54 tag_183 tag_185
q2412,tag_53 tag_183 tag_185
q2413,tag_52 tag_183 tag_185
q5961,tag_84
q5033,tag_98
q6025,tag_82
q4867,tag_71
q3604,tag_74
q8577,tag_77
q17143,tag_76
q4236,tag_86
q4562,tag_71
q5995,tag_84
q5479,tag_106
q4380,tag_98
q5619,tag_86
q8805,tag_115
q6563,tag_85
q6564,tag_143
q6561,tag_74
q6562,tag_83
q17988,tag_24 tag_26 tag_181 tag_182
q6648,tag_179 tag_143
q6645,tag_179 tag_120
q6647,tag_179 tag_86
q6646,tag_179 tag_134
q10764,tag_121
q10765,tag_85
q10766,tag_143
q10767,tag_74
q11539,tag_85
q11542,tag_72
q11540,tag_143
q11541,tag_71
q2268,tag_179 tag_56 tag_183 tag_182
q2270,tag_54 tag_183 tag_182
q2269,tag_52 tag_183 tag_182
q17754,tag_24 tag_48 tag_182 tag_181
q17902,tag_31 tag_32 tag_184 tag_183
q9423,tag_130
q9343,tag_90
q9414,tag_109
q11296,tag_194 tag_53 tag_182
q11297,tag_194 tag_52 tag_182
q11298,tag_194 tag_54 tag_182
q17175,tag_86
q17578,tag_138
q17236,tag_86
q5139,tag_74
q9405,tag_123
q9420,tag_120
q17325,tag_83
q17385,tag_83
q8997,tag_133
q9017,tag_72
q5548,tag_84
q9676,tag_77
q17570,tag_88
q17283,tag_96
q17300,tag_98
q17081,tag_119
q4789,tag_80
q17194,tag_98
q17232,tag_78
q17389,tag_80
q9898,tag_103
q17207,tag_107
q9352,tag_123
q17278,tag_116
q17177,tag_118
q6098,tag_120
q17196,tag_144
q17571,tag_72
q17185,tag_71
q17244,tag_94
q8952,tag_113
q8209,tag_113
q3275,tag_59 tag_58 tag_184
q3274,tag_59 tag_52 tag_184
q3273,tag_59 tag_53 tag_184
q2914,tag_64 tag_53 tag_181
q2915,tag_64 tag_55 tag_181
q2913,tag_64 tag_56 tag_181
q11272,tag_61 tag_56 tag_181
q11273,tag_61 tag_52 tag_181
q11274,tag_61 tag_55 tag_181
q17901,tag_31 tag_32 tag_184 tag_183
q17821,tag_36 tag_37 tag_181 tag_184
q18074,tag_28 tag_29 tag_181 tag_184
q11962,tag_143
q11959,tag_120
q11961,tag_77
q11960,tag_94
q6621,tag_134
q6623,tag_143
q6622,tag_88
q6624,tag_76
q17293,tag_86
q3746,tag_78
q8087,tag_15 tag_2 tag_181
q42,tag_5 tag_2 tag_179 tag_182
q88,tag_12 tag_2 tag_185
q1701,tag_53 tag_184 tag_183
q1702,tag_52 tag_184 tag_183
q1703,tag_58 tag_184 tag_183
q2109,tag_53 tag_183 tag_182
q2110,tag_54 tag_183 tag_182
q2111,tag_52 tag_183 tag_182
q2112,tag_56 tag_182 tag_183
q2113,tag_53 tag_182 tag_183
q2114,tag_52 tag_182 tag_183
q2892,tag_63 tag_56 tag_181
q2893,tag_63 tag_54 tag_181
q2894,tag_63 tag_55 tag_181
q3186,tag_60 tag_58 tag_181
q3187,tag_60 tag_55 tag_181
q3188,tag_60 tag_52 tag_181
q9597,tag_87
q3797,tag_86
q746,tag_24 tag_41 tag_183 tag_182
q964,tag_30 tag_31 tag_42 tag_181 tag_182
q8064,tag_12 tag_2 tag_179 tag_182
q6134,tag_119
q1710,tag_52 tag_181 tag_185
q1711,tag_52 tag_181 tag_185
q1712,tag_58 tag_181 tag_185
q2352,tag_53 tag_184 tag_185 tag_183
q2353,tag_52 tag_184 tag_185 tag_183
q2354,tag_185 tag_183 tag_54 tag_184
q2091,tag_56 tag_182 tag_183
q2092,tag_53 tag_182 tag_183
q2093,tag_54 tag_182 tag_183
q1467,tag_56 tag_184 tag_183
q1468,tag_53 tag_184 tag_183
q1469,tag_52 tag_184 tag_183
q2100,tag_53 tag_182 tag_183
q2101,tag_54 tag_182 tag_183
q2102,tag_55 tag_182 tag_183
q1022,tag_34 tag_42 tag_181 tag_183
q4329,tag_83
q3835,tag_86
q10159,tag_85
q10844,tag_120
q10845,tag_143
q10846,tag_83
q10847,tag_97
q2478,tag_52 tag_185 tag_181
q2479,tag_53 tag_185 tag_181
q2480,tag_54 tag_185 tag_181
q1863,tag_56 tag_182 tag_183
q1864,tag_57 tag_182 tag_183
q1865,tag_54 tag_182 tag_183
q20,tag_10 tag_7 tag_179 tag_182
q8178,tag_9 tag_2 tag_182
q8123,tag_6 tag_7 tag_182
q1413,tag_52 tag_184 tag_181
q1414,tag_53 tag_184 tag_181
q1415,tag_54 tag_184 tag_181
q2955,tag_64 tag_56 tag_185
q2956,tag_64 tag_52 tag_185
q2957,tag_64 tag_55 tag_185
q3366,tag_59 tag_56 tag_183
q3367,tag_59 tag_52 tag_183
q3368,tag_59 tag_52 tag_183
q4595,tag_83
q5194,tag_74
q9350,tag_121
q4866,tag_71
q5616,tag_77
q9121,tag_77
q8018,tag_167 tag_148 tag_177
q8019,tag_167 tag_168 tag_177
q8020,tag_167 tag_150 tag_177
q8021,tag_167 tag_153 tag_177
q8722,tag_144
q9136,tag_83
q9466,tag_77
q5994,tag_98
q11222,tag_18 tag_7 tag_182
q9832,tag_76
q4149,tag_86
q6220,tag_88
q3961,tag_80
q4385,tag_98
q5473,tag_106
q4376,tag_84
q3765,tag_86
q3694,tag_122
q6424,tag_74
q10622,tag_143
q10623,tag_77
q10624,tag_85
q10625,tag_73
q6677,tag_179 tag_85
q6678,tag_179 tag_77
q6679,tag_179 tag_120
q6680,tag_179 tag_143
q10610,tag_120
q10611,tag_135
q10612,tag_143
q10613,tag_74
q10816,tag_143
q10817,tag_77
q10818,tag_119
q10819,tag_85
q6697,tag_87
q6698,tag_77
q6699,tag_134
q6700,tag_143
q10840,tag_87
q10841,tag_74
q10842,tag_83
q10843,tag_143
q6817,tag_179 tag_76
q6818,tag_179 tag_77
q6819,tag_179 tag_143
q6820,tag_179 tag_80
q10880,tag_76
q10881,tag_143
q10882,tag_77
q10883,tag_74
q10916,tag_83
q10917,tag_129
q10918,tag_84
q10919,tag_143
q10736,tag_143
q10737,tag_76
q10738,tag_73
q10739,tag_132
q8771,tag_85
q11127,tag_18 tag_7 tag_181
q1644,tag_52 tag_183 tag_181
q1645,tag_53 tag_183 tag_181
q1646,tag_52 tag_183 tag_181
q3216,tag_60 tag_53 tag_181
q3217,tag_60 tag_57 tag_181
q3218,tag_60 tag_54 tag_181
